Agent $Daniel Shook$https://www.marvel.com/characters/agent-rick-mason
Agent Mobius$None$https://www.marvel.com/characters/agent-mobius
Agent X $Nijo (full name unrevealed)$https://www.marvel.com/characters/agent-x-nijo
Agent Zero$Christoph Nord$https://www.marvel.com/characters/agent-zero
Aggamon$Aggamon$https://www.marvel.com/characters/aggamon
El Águila $Alejandro Montoya$https://www.marvel.com/characters/aguila-alejandro-montoya
Aguila $Paco Montoya$https://www.marvel.com/characters/aguila-paco-montoya
Ahab$Roderick "Rory" Campbell$https://www.marvel.com/characters/ahab
Ai Apaec$Ai Apaec$https://www.marvel.com/characters/ai-apaec
Air-Walker $Gabriel Lan$https://www.marvel.com/characters/air-walker-gabriel-lan
Airstrike $Dimitri Bukharin$https://www.marvel.com/characters/airstrike-dmitri-bukharin
Aisha$None$https://www.marvel.com/characters/aisha
Ajak$None$https://www.marvel.com/characters/ajak
Ajax $Francis (surname name unrevealed)$https://www.marvel.com/characters/ajax-francis
Ajaxis$Bob 123$https://www.marvel.com/characters/ajaxis
Akhenaten$Amenhotep IV$https://www.marvel.com/characters/akhenaten
Aladi Ko Eke$Aladi Ko Eke$https://www.marvel.com/characters/aladi-ko-eke
Alan O'Neil$Alan O'Neil$https://www.marvel.com/characters/alan-o-neil
Albert $(Albert) Albert; (Elsie-Dee) Elsie-Dee$https://www.marvel.com/characters/albert-elsie-dee
Albino $Augusta Seger$https://www.marvel.com/characters/albino-augusta-seger
Albion $Peter Hunter$https://www.marvel.com/characters/albion-peter-hunter
Alchemy$Thomas Jones$https://www.marvel.com/characters/alchemy
Aldebron$Aldebron$https://www.marvel.com/characters/aldebron
Aleta Ogord$Aleta Ogord$https://www.marvel.com/characters/aleta-ogord
Alex Wilder$None$https://www.marvel.com/characters/alex-wilder
Alexander Bont$Alexander Bont$https://www.marvel.com/characters/alexander-bont
Alexander Lexington$Alexander Lexington$https://www.marvel.com/characters/alexander-lexington
Alflyse$Alflyse$https://www.marvel.com/characters/alflyse
Alice$Alice (last name unrevealed)$https://www.marvel.com/characters/alice
Alicia Masters$Alicia Reiss Masters$https://www.marvel.com/characters/alicia-masters
Alioth$Alioth the Usurper$https://www.marvel.com/characters/alioth
Alkhema$Alkhema$https://www.marvel.com/characters/alkhema
All-American$Giovanni Magniconte$https://www.marvel.com/characters/all-american
Allatou$Allatou$https://www.marvel.com/characters/allatou
Alpha the Ultimate Mutant$Alpha$https://www.marvel.com/characters/alpha-the-ultimate-mutant
Alphonso Mackenzie$Mack$https://www.marvel.com/characters/alphonso-mack-mackenzie
Alter Ego$Alter Ego$https://www.marvel.com/characters/alter-ego
Alysande Stuart$Alysande Stuart$https://www.marvel.com/characters/alysande-stuart
Alyssa Moy$Dr. Alyssa Moy$https://www.marvel.com/characters/alyssa-moy
Brawn$Amadeus Cho$https://www.marvel.com/characters/amadeus-cho
Amalgam$Unrevealed$https://www.marvel.com/characters/amalgam
Amanda$Amanda$https://www.marvel.com/characters/amanda
Amelia Voght$Amelia Voght$https://www.marvel.com/characters/amelia-voght
Amergin$Amergin$https://www.marvel.com/characters/amergin
America Chavez$None$https://www.marvel.com/characters/miss-america-america-chavez
American Eagle $Jason Strongbow$https://www.marvel.com/characters/american-eagle-jason-strongbow
Americop$Bartholomew “Bart” Gallows$https://www.marvel.com/characters/americop
Amiko$Amiko (full name unrevealed)$https://www.marvel.com/characters/amiko
Aminedi$Unrevealed$https://www.marvel.com/characters/aminedi
Ammit$None$https://www.marvel.com/characters/ammit
Amphibion$Qnax$https://www.marvel.com/characters/amphibion
Amphibius$Unrevealed$https://www.marvel.com/characters/amphibius
Amun$Jon Kasiya$https://www.marvel.com/characters/amun
Anaconda$Blanche "Blondie" Sitznski$https://www.marvel.com/characters/anaconda
Anak$Unrevealed$https://www.marvel.com/characters/anak
Ananastasia$Ananastasia "Anna" Rinaldi$https://www.marvel.com/characters/ananastasia
Anarchist$Tike Alicar$https://www.marvel.com/characters/anarchist
Ancient One$Unrevealed$https://www.marvel.com/characters/ancient-one
Andrea $Andreas and Andrea von Strucker$https://www.marvel.com/characters/andrea-andreas-von-strucker-ultimate
Android Man$Android Man$https://www.marvel.com/characters/android-man
Aneka$None$https://www.marvel.com/characters/aneka
Anelle$Anelle$https://www.marvel.com/characters/anelle
Anesthesia $Ana (last name unrevealed)$https://www.marvel.com/characters/anesthesia-ana
Angar the Screamer$David Alan Angar$https://www.marvel.com/characters/angar-the-screamer
Angel $Angel Salvadore$https://www.marvel.com/characters/angel-angel-salvadore
Angel $Werner$https://www.marvel.com/characters/angel-earth-311
Angel $Warren Worthington III$https://www.marvel.com/characters/angel-ultimate
Angel $Warren Kenneth Worthington III$https://www.marvel.com/characters/angel-warren-worthington-iii
Angel Dust$Christine (full name unrevealed)$https://www.marvel.com/characters/angel-dust
Angel Face$Unrevealed$https://www.marvel.com/characters/angel-face
Angela$Aldrif Odinsdottir$https://www.marvel.com/characters/angela-aldrif-odinsdottir
Anita Blake $Anita Katerine Blake$https://www.marvel.com/characters/anita-blake-anita-blake-universe
Ankhi$Ankhi (last name unrevealed)$https://www.marvel.com/characters/ankhi
Dr. Annabelle Riggs$Annabelle Riggs$https://www.marvel.com/characters/annabelle-riggs
Annalee$Annalee (full name unrevealed)$https://www.marvel.com/characters/annalee
Anne-Marie Cortez$Anne-Marie Cortez$https://www.marvel.com/characters/anne-marie-cortez
Annie Ghazikhanian$Annie Ghazikhanian$https://www.marvel.com/characters/annie-ghazikhanian
Annihilus$None$https://www.marvel.com/characters/annihilus
Anole$Victor Borkowski$https://www.marvel.com/characters/anole
Anomaly$Inapplicable$https://www.marvel.com/characters/anomaly
Answer $Aaron Nicholson$https://www.marvel.com/characters/answer-aaron-nicholson
Ant-Man $Eric O’Grady$https://www.marvel.com/characters/ant-man-eric-o-grady
Ant-Man$Scott Lang$https://www.marvel.com/characters/ant-man-scott-lang
Anthropomorpho$Unrevealed, Anthropomorpho$https://www.marvel.com/characters/anthropomorpho
Anti-Cap$Unrevealed$https://www.marvel.com/characters/anti-cap
Antiphon the Overseer$Antiphon$https://www.marvel.com/characters/antiphon-the-overseer
Anubis$Anpu (Egyptian translation; Anubis is the Greek translation of his name)$https://www.marvel.com/characters/anubis
Anvil $John "Johnny" Anvil$https://www.marvel.com/characters/anvil-john-anvil
Apache Kid $Alan Krandal$https://www.marvel.com/characters/apache-kid-alan-krandal
Apache Kid $Unrevealed$https://www.marvel.com/characters/apache-kid-rosa
Ape $Unrevealed$https://www.marvel.com/characters/ape-morlock
Ape Largo $Key Largo$https://www.marvel.com/characters/ape-largo-earth-1211
Apocalypse $En Sabah Nur$https://www.marvel.com/characters/apocalypse-age-of-apocalypse
Apocalypse $En Sabah Nur$https://www.marvel.com/characters/apocalypse-earth-58163
Apocalypse $En Sabah Nur$https://www.marvel.com/characters/apocalypse-en-sabah-nur
Apocalypse Beast$Unrevealed$https://www.marvel.com/characters/apocalypse-beast
Apollo$Phoebus Apollo$https://www.marvel.com/characters/apollo
Appraiser$Unrevealed$https://www.marvel.com/characters/appraiser
Aquarian$Wundarr$https://www.marvel.com/characters/aquarian
Aqueduct$Peter van Zante$https://www.marvel.com/characters/aqueduct
Aquon$Aquon$https://www.marvel.com/characters/aquon
Arabian Knight $Abdul Qamar$https://www.marvel.com/characters/arabian-knight-abdul-qamar
Arachne $Julia Cornwall Carpenter$https://www.marvel.com/characters/arachne-julia-carpenter
Araki$Araki (full name unrevealed)$https://www.marvel.com/characters/araki
Aralune$Becky Ryan$https://www.marvel.com/characters/aralune
Arc$Unrevealed$https://www.marvel.com/characters/arc
Arcade$Unrevealed$https://www.marvel.com/characters/arcade
Arcanna$Dr. Arcanna Jones$https://www.marvel.com/characters/arcanna
Arch-E-5912$Arch-E-5912$https://www.marvel.com/characters/arch-e-5912
Arclight$Philippa Sontag$https://www.marvel.com/characters/arclight
Arcturus Rann$Arcturus Rann$https://www.marvel.com/characters/arcturus-rann
Ares$Ares$https://www.marvel.com/characters/ares
Aria$Aria$https://www.marvel.com/characters/aria
Arides$Arides$https://www.marvel.com/characters/arides
Arishem$Arishem the Judge$https://www.marvel.com/characters/arishem
Arize$Arize$https://www.marvel.com/characters/arize
Armadillo$Antonio Rodriguez$https://www.marvel.com/characters/armadillo
Armageddon $Arm'Chedon$https://www.marvel.com/characters/armageddon-arm-chedon
Armor $Hisako Ichiki$https://www.marvel.com/characters/armor-hisako-ichiki
Armorer$Unrevealed$https://www.marvel.com/characters/armorer
Arnim Zola$Arnim Zola$https://www.marvel.com/characters/arnim-zola
Arranger$Oswald P. Silkworth$https://www.marvel.com/characters/arranger
Arsenal$Unrevealed$https://www.marvel.com/characters/arsenal
Artie Maddicks$Arthur "Artie" Maddicks$https://www.marvel.com/characters/artie-maddicks
Artume$Artume$https://www.marvel.com/characters/artume
Asbestos Lady$Victoria Murdock$https://www.marvel.com/characters/asbestos-lady
Asbestos Man$Professor Orson Kasloff$https://www.marvel.com/characters/asbestos-man
Asgardians$None$https://www.marvel.com/characters/asgardians
Ashcan$Alexander Woolcot$https://www.marvel.com/characters/ashcan
Asmodeus$Asmodeus$https://www.marvel.com/characters/asmodeus
Asp $Cleopatra "Cleo" Nefertiti$https://www.marvel.com/characters/asp-cleo-nefertiti
Assassin $Inapplicable$https://www.marvel.com/characters/assassin-mimeyoshi
Asteroth$Asteroth$https://www.marvel.com/characters/asteroth
Astra$Unrevealed$https://www.marvel.com/characters/astra
Astronomer$Unknown$https://www.marvel.com/characters/astronomer
Asylum $Henrique Manuel Gallante$https://www.marvel.com/characters/asylum-henrique-gallante
Atalon $Unknown$https://www.marvel.com/characters/atalon-earth-93060
Atlas $Erik Stephan Josten$https://www.marvel.com/characters/atlas-erik-josten
Atlas $Steve Rand$https://www.marvel.com/characters/atlas-steve-rand
Atlez$Atlez$https://www.marvel.com/characters/atlez
Atleza$Atleza Langunn$https://www.marvel.com/characters/atleza
Atom-Smasher $Michael English$https://www.marvel.com/characters/atom-smasher-michael-english
Atom-Smasher $Ronald English$https://www.marvel.com/characters/atom-smasher-ronald-english
Att-Lass$None$https://www.marvel.com/characters/att-lass
Attuma$Attuma$https://www.marvel.com/characters/attuma
Atum$Atum$https://www.marvel.com/characters/atum
Pug$Augustus "Pug" Pugliese$https://www.marvel.com/characters/augustus-pug-pugliese
Augustus Beezer $Augustus Beezer$https://www.marvel.com/characters/augustus-beezer-ultimate
Aunt May $May Reilly Parker$https://www.marvel.com/characters/aunt-may-may-parker
Auran$None$https://www.marvel.com/characters/auran
Aurora$Jeanne-Marie Beaubier$https://www.marvel.com/characters/aurora
Authority$Tito Mendez$https://www.marvel.com/characters/authority
Avalanche$Lance Alvers$https://www.marvel.com/characters/avalanche
Avarrish$Avarrish$https://www.marvel.com/characters/avarrish
Avoe$Avoe$https://www.marvel.com/characters/avoe
Awesome Andy$Awesome Android$https://www.marvel.com/characters/awesome-andy
Axeman Bone$Unrevealed$https://www.marvel.com/characters/axeman-bone
Axon$Erin Cicero$https://www.marvel.com/characters/axon
Axum$Daniel "Danny" Broughton; legally changed to Daniel Axum$https://www.marvel.com/characters/axum
Ayo$None$https://www.marvel.com/characters/ayo
Azazel$Azazel$https://www.marvel.com/characters/azazel
Ba'al$Ba'al-Hadad$https://www.marvel.com/characters/ba-al
Ba'al $Ba'al Hadad$https://www.marvel.com/characters/ba-al-ba-al-hadad
Bakuto$None$https://www.marvel.com/characters/bakuto
Balder$Balder$https://www.marvel.com/characters/balder
Balkaa$Balkaa$https://www.marvel.com/characters/balkaa
Bambi Modica$Barbara "Bambi" Modica$https://www.marvel.com/characters/bambi-modica
Ban-Luck$Unrevealed (presumably Ban-Luck)$https://www.marvel.com/characters/ban-luck
Bang$Unrevealed$https://www.marvel.com/characters/bang
Banshee$Sean Cassidy$https://www.marvel.com/characters/banshee
Bantam$Bantam$https://www.marvel.com/characters/bantam
Barbarus$Unrevealed$https://www.marvel.com/characters/barbarus
Barnacle$Mortimer Everett$https://www.marvel.com/characters/barnacle
Baron Blood $Lord John Falsworth$https://www.marvel.com/characters/baron-blood-falsworth
Baron Heinrich Zemo $Baron Heinrich Zemo$https://www.marvel.com/characters/baron-heinrich-zemo-counter-earth
Baron Mordo $None$https://www.marvel.com/characters/baron-mordo-karl-mordo
Baron Strucker$Wolfgang von Strucker; Baron Strucker$https://www.marvel.com/characters/baron-strucker
Baron von Blitzschlag$Wernher von Blitzschlag$https://www.marvel.com/characters/baron-von-blitzschlag
Baron Zebek$Zebek$https://www.marvel.com/characters/baron-zebek
Baron Zemo $Baron Heinrich Zemo$https://www.marvel.com/characters/baron-zemo-heinrich-zemo
Zemo$None$https://www.marvel.com/characters/baron-zemo-helmut-zemo
Baroness $Heike Zemo$https://www.marvel.com/characters/baroness-heike-zemo
Baroness Blood$Cromwell (First name unrevealed)$https://www.marvel.com/characters/baroness-blood
Baroness S'Bak$S'Bak$https://www.marvel.com/characters/baroness-s-bak
Basher$Unrevealed$https://www.marvel.com/characters/basher
Basilisk $Basil Elks$https://www.marvel.com/characters/basilisk-basil-elks
Basilisk $Basil Elks (clone)$https://www.marvel.com/characters/basilisk-proto-husk
Bastion$Inapplicable$https://www.marvel.com/characters/bastion
Batch-13$Batch-13$https://www.marvel.com/characters/batch-13
Battering Ram$Unrevealed$https://www.marvel.com/characters/battering-ram
Battlestar$Lemar Hoskins$https://www.marvel.com/characters/battlestar-lemar-hoskins
Batwing$James Santini$https://www.marvel.com/characters/batwing
Beak$Barnell Bohusk$https://www.marvel.com/characters/beak
Beast $Henry McCoy$https://www.marvel.com/characters/beast-earth-311
Beast $Henry "Hank" P. McCoy$https://www.marvel.com/characters/beast-henry-mccoy
Beast $Henry "Hank" McCoy$https://www.marvel.com/characters/beast-ultimate
Beautiful Dreamer$None$https://www.marvel.com/characters/beautiful-dreamer
Bedlam $Jesse Aaronson$https://www.marvel.com/characters/bedlam-jesse-aaronson
Beef$Buford Wilson$https://www.marvel.com/characters/beef
Beetle $Joaquim (last name unrevealed)$https://www.marvel.com/characters/beetle-joaquim
Beetle $Leila Davis$https://www.marvel.com/characters/beetle-leila-davis
Beetle $Unrevealed$https://www.marvel.com/characters/beetle-mk-ii
Beetle $Unrevealed$https://www.marvel.com/characters/beetle-mk-iii
Belasco$Belasco (full name unrevealed)$https://www.marvel.com/characters/belasco
Bella$Unrevealed$https://www.marvel.com/characters/bella
Bella Donna Boudreaux$Bella Donna Boudreaux$https://www.marvel.com/characters/bella-donna-boudreaux
Bellona$Eris$https://www.marvel.com/characters/bellona
Ben Parker $Benjamin "Ben" Parker$https://www.marvel.com/characters/ben-parker-earth-6078
Ben Parker $Ben Parker (clone)$https://www.marvel.com/characters/ben-parker-proto-husk
Ben Parker $Benjamin "Ben" Parker$https://www.marvel.com/characters/ben-parker-ultimate
Ben Urich$Ben Urich$https://www.marvel.com/characters/ben-urich
Ben Urich $Ben Urich$https://www.marvel.com/characters/ben-urich-ultimate
Bengal $Duc No Tranh$https://www.marvel.com/characters/bengal-duc-no-tranh
Benjamin Rabin$Dr. Benjamin Rabin$https://www.marvel.com/characters/benjamin-rabin
Bennett Brant$Bennett Brant$https://www.marvel.com/characters/bennett-brant
Berzerker$Unrevealed$https://www.marvel.com/characters/berzerker
Beta Ray Bill$Bill; legally changed to Beta Ray Bill$https://www.marvel.com/characters/beta-ray-bill
Betsy Braddock $Colonel Betsy Braddock$https://www.marvel.com/characters/betsy-braddock-ultimate
Betty Brant$Betty Brant$https://www.marvel.com/characters/betty-brant
Betty Ross $Betty Ross$https://www.marvel.com/characters/betty-ross-ultimate
Betty Swanson$Betty Swanson$https://www.marvel.com/characters/betty-swanson
Bevatron$Fabian Marechal-Julbin$https://www.marvel.com/characters/bevatron
Beverly Switzler$Beverly Switzler$https://www.marvel.com/characters/beverly-switzler
Big Bertha$Ashley Crawford$https://www.marvel.com/characters/big-bertha
Big Mother$Unknown$https://www.marvel.com/characters/big-mother
Big Wheel$Axel Weele; legally changed to Jackson Weele$https://www.marvel.com/characters/big-wheel
Big Zero$Amity Hunter$https://www.marvel.com/characters/big-zero
Biggie Benson$Benson$https://www.marvel.com/characters/biggie-benson
Bird-Man $Hawk, Henry$https://www.marvel.com/characters/bird-man-henry-hawk
Bird-Man $Henry Hawk (clone)$https://www.marvel.com/characters/bird-man-proto-husk
Bishop $Lucas Bishop$https://www.marvel.com/characters/bishop-earth-58163
Bishop $Lucas Bishop$https://www.marvel.com/characters/bishop-lucas-bishop
Bison$William Kitson$https://www.marvel.com/characters/bison
Bitter Frost $Betty Forest$https://www.marvel.com/characters/bitter-frost-earth-982
Black Abbott$Unknown$https://www.marvel.com/characters/black-abbott
Black Bolt$Blackagar Boltagon$https://www.marvel.com/characters/black-bolt
Black Bolt $Unrevealed$https://www.marvel.com/characters/black-bolt-ultimate
Black Box$Garabed Bashur$https://www.marvel.com/characters/black-box
Black Cat$Felicia Hardy$https://www.marvel.com/characters/black-cat-felicia-hardy
Black Cat $Felicia Hardy$https://www.marvel.com/characters/black-cat-ultimate
Cull Obsidian$None$https://www.marvel.com/characters/cull-obsidian
Black Jack Tarr$Jack Tarr$https://www.marvel.com/characters/black-jack-tarr
Black Knight $Dane Whitman$https://www.marvel.com/characters/black-knight-dane-whitman
Black Knight $Nathan Garrett$https://www.marvel.com/characters/black-knight-nathan-garrett
Black Knight $Sir Percy of Scandia$https://www.marvel.com/characters/black-knight-sir-percy-of-scandia
Black Light$Unrevealed$https://www.marvel.com/characters/black-light
Black Mamba$Tanya Sealy$https://www.marvel.com/characters/black-mamba
Black Mariah$Mariah Dillard$https://www.marvel.com/characters/black-mariah
Black Panther $K'Shamba$https://www.marvel.com/characters/black-panther-earth-2992
Black Panther $T'Challa$https://www.marvel.com/characters/black-panther-earth-58163
Black Panther$T'Challa$https://www.marvel.com/characters/black-panther-t-challa
Black Queen $Emma Steed$https://www.marvel.com/characters/black-queen-emma-steed
Black Raazer$Unrevealed$https://www.marvel.com/characters/black-raazer
Black Rose$Roxanne Simpson Blaze$https://www.marvel.com/characters/black-rose
Black Swan$Unrevealed$https://www.marvel.com/characters/black-swan
Black Tarantula$Carlos LaMuerto$https://www.marvel.com/characters/black-tarantula
Black Tom$Thomas “Tom” Samuel Eamon Cassidy$https://www.marvel.com/characters/black-tom
Black Widow $Natasha$https://www.marvel.com/characters/black-widow-earth-311
Black Widow$Natasha Romanoff$https://www.marvel.com/characters/black-widow-natasha-romanoff
Black Widow $Natalia Romanova$https://www.marvel.com/characters/black-widow-ultimate
Yelena$None$https://www.marvel.com/characters/black-widow-yelena
BlackCloak$Unrevealed$https://www.marvel.com/characters/blackcloak
Blackhand $Unrevealed$https://www.marvel.com/characters/blackhand-earth-691
Blackheart$Blackheart$https://www.marvel.com/characters/blackheart
Blackjack O'Hare$Blackjack O'Hare$https://www.marvel.com/characters/blackjack-o-hare
Blacklash$Unrevealed$https://www.marvel.com/characters/blacklash
Blackout $Unrevealed$https://www.marvel.com/characters/blackout-lilin
Blackout $Marcus Daniels$https://www.marvel.com/characters/blackout-marcus-daniels
Blackthorn$Unrevealed$https://www.marvel.com/characters/blackthorn
Blackwing$Unrevealed$https://www.marvel.com/characters/blackwing
Blade$Eric Brooks$https://www.marvel.com/characters/blade-eric-brooks
Blake Tower$Jamal Cavil$https://www.marvel.com/characters/blake-tower
Blank$Unrevealed$https://www.marvel.com/characters/blank
Blaquesmith$Unrevealed$https://www.marvel.com/characters/blaquesmith
Blastaar$Blastaar$https://www.marvel.com/characters/blastaar
Blazing Skull $Mark Anthony Todd$https://www.marvel.com/characters/blazing-skull-mark-todd
Blimp$Unrevealed$https://www.marvel.com/characters/blimp
Blind Al$Althea (last name unrevealed)$https://www.marvel.com/characters/blind-al
Blind Justice$Unrevealed$https://www.marvel.com/characters/blind-justice
Blindspot$Unrevealed$https://www.marvel.com/characters/blindspot
Blink$Clarice Ferguson$https://www.marvel.com/characters/blink-clarice-ferguson
Blink $Clarice Ferguson$https://www.marvel.com/characters/blink-earth-295
Bliss$Unknown$https://www.marvel.com/characters/bliss
Blistik$Victor Lillian$https://www.marvel.com/characters/blistik
Blitziana$Unrevealed$https://www.marvel.com/characters/blitziana
Blitzkrieger$Franz Mittelstaedt$https://www.marvel.com/characters/blitzkrieger
Blizzard $Donald “Donnie” Gill$https://www.marvel.com/characters/blizzard-donald-gill
Blob$Frederick "Fred" J. Dukes$https://www.marvel.com/characters/blob
Blob $None$https://www.marvel.com/characters/blob-ultimate
Blockade $Unrevealed$https://www.marvel.com/characters/blockade-earth-691
Blockbuster $Bart Dietzel$https://www.marvel.com/characters/blockbuster-bart-dietzel
Blockbuster $Michael Baer$https://www.marvel.com/characters/blockbuster-michael-baer
Bloke$Michael "Mickey" Tork$https://www.marvel.com/characters/bloke
Blood Brothers$Unrevealed$https://www.marvel.com/characters/blood-brothers
Blood Shadow$Unrevealed$https://www.marvel.com/characters/blood-shadow
Blood Spider$Michael Bingham$https://www.marvel.com/characters/blood-spider
Bloodaxe$Jackie Lukus$https://www.marvel.com/characters/bloodaxe
Bloodhawk $Lemuel Krug$https://www.marvel.com/characters/bloodhawk-earth-928
Bloodlust$Beatta Dubiel$https://www.marvel.com/characters/bloodlust
Bloodscream$Unrevealed$https://www.marvel.com/characters/bloodscream
Bloodshed$Wyndell Dichinson$https://www.marvel.com/characters/bloodshed
Bloodwraith$Sean Dolan$https://www.marvel.com/characters/bloodwraith
Blow-Hard$Unrevealed$https://www.marvel.com/characters/blow-hard
Blue Diamond$Elton T. Morrow$https://www.marvel.com/characters/blue-diamond
Blue Marvel$Adam Brashear$https://www.marvel.com/characters/blue-marvel
Blue Shield$Joseph "Joey" Cartelli$https://www.marvel.com/characters/blue-shield
Blue Streak $Don Thomas$https://www.marvel.com/characters/blue-streak-don-thomas
Blue Streak $Jonathan Swift$https://www.marvel.com/characters/blue-streak-jonathan-swift
Bluebird $Sally Avril$https://www.marvel.com/characters/bluebird-sally-avril
Boar$Unrevealed$https://www.marvel.com/characters/boar
Bob$Bob$https://www.marvel.com/characters/bob-agent-of-hydra
Bogeyman$Douglas M. Carmody$https://www.marvel.com/characters/bogeyman
Bolivar Trask$Dr. Bolivar Trask$https://www.marvel.com/characters/bolivar-trask
Bonebreaker$Unrevealed$https://www.marvel.com/characters/bonebreaker
Bonehead$Unrevealed$https://www.marvel.com/characters/bonehead
Bonnie$Bonnie (last name unknown)$https://www.marvel.com/characters/bonnie
Bookie$John "Johnny" Ladue$https://www.marvel.com/characters/bookie
Bookworm$Nelson Gruber$https://www.marvel.com/characters/bookworm
Boom$Unrevealed$https://www.marvel.com/characters/boom
Boom-Boom$Tabitha Smith$https://www.marvel.com/characters/tabitha-smith
Boomerang$Fred Myers$https://www.marvel.com/characters/boomerang
Boomslang$Unrevealed$https://www.marvel.com/characters/boomslang
Bor$Bor$https://www.marvel.com/characters/bor
Borgia$Borgia$https://www.marvel.com/characters/borgia
Boris$Boris$https://www.marvel.com/characters/boris
Bounty$Unrevealed$https://www.marvel.com/characters/bounty
Bova$Bova Ayrshire$https://www.marvel.com/characters/bova
Box $Roger Bochs$https://www.marvel.com/characters/box-roger-bochs
Brahl $Brahl$https://www.marvel.com/characters/brahl-earth-691
Brent Jackson$Brent Montgomery Jackson$https://www.marvel.com/characters/brent-jackson
Brian Banner$Dr. Brian Banner$https://www.marvel.com/characters/brian-banner
Bride of Nine Spiders $Unrevealed$https://www.marvel.com/characters/bride-of-nine-spiders-immortal-weapons
Bride of Nine Spiders $Unrevealed$https://www.marvel.com/characters/bride-of-nine-spiders-lightning-lords
Brightstorm$Unrevealed$https://www.marvel.com/characters/brightstorm
Brio$Unrevealed$https://www.marvel.com/characters/brio
Broken Blade$Unrevealed$https://www.marvel.com/characters/broken-blade
Bron-Char$None$https://www.marvel.com/characters/bron-char
Brothers Grimm $Percy and Barton Grimes$https://www.marvel.com/characters/brothers-grimm-grimes
Brothers Grimm $Nathan Dolly$https://www.marvel.com/characters/brothers-grimm-nathan-dolly
Bruno Carrelli$None$https://www.marvel.com/characters/bruno-carrelli
Brutacus $Unrevealed$https://www.marvel.com/characters/brutacus-proto-husk
Brynocki$Brynocki$https://www.marvel.com/characters/brynocki
Bubonicus $Unknown, possibly Bubonicus$https://www.marvel.com/characters/bubonicus-earth-691
Bucky $Fred Davis$https://www.marvel.com/characters/bucky-fred-davis
Bucky $James Buchanan Barnes (clone)$https://www.marvel.com/characters/bucky-proto-husk
Bug$Unpronounceable by humans$https://www.marvel.com/characters/bug
Bug-Eyed Voice$Arthur Bigelow$https://www.marvel.com/characters/bug-eyed-voice
Bull$Unrevealed$https://www.marvel.com/characters/bull
Bull Brogin$Brogin$https://www.marvel.com/characters/bull-brogin
Bulldozer $Henry Camp$https://www.marvel.com/characters/bulldozer-henry-camp
Bullseye$None$https://www.marvel.com/characters/bullseye
Bushmaster $Quincy McIver$https://www.marvel.com/characters/bushmaster-quincy-mciver
Bushwacker$Carl Burbank$https://www.marvel.com/characters/bushwacker
Busta Bloodvessel$Unrevealed$https://www.marvel.com/characters/busta-bloodvessel
Byrrah$Byrrah$https://www.marvel.com/characters/byrrah
Byte$Byte$https://www.marvel.com/characters/byte
Cable$Nathan Summers$https://www.marvel.com/characters/cable-nathan-summers
Caffrey$Caffrey$https://www.marvel.com/characters/caffrey
Caiera$Caiera$https://www.marvel.com/characters/caiera
Cain Marko $Cain Marko$https://www.marvel.com/characters/cain-marko-age-of-apocalypse
